Z60W Data File: Version 1.1,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
0,2,0,1,0.1,100000,,,
78,,,,,,,,
1115.6,0,0,0,33517.34054,-16886.79497,0,0,0
1396.8,0,0,0,30981.44982,-16632.99922,0,0,0
1748.9,0,0,0,28437.92808,-16299.7402,0,0,0
2189.7,0,0,0,25893.81156,-15842.893,0,0,0
2741.7,0,0,0,23388.56204,-15235.18082,0,0,0
3432.7,0,0,0,20968.46288,-14475.97888,0,0,0
4298,0,0,0,18736.4594,-13518.13246,0,0,0
5381.3,0,0,0,16662.1919,-12460.37708,0,0,0
6737.7,0,0,0,14828.83547,-11300.63603,0,0,0
8436,0,0,0,13243.32446,-10099.67238,0,0,0
10562,0,0,0,11913.79277,-8893.212623,0,0,0
13225,0,0,0,10829.64431,-7727.56237,0,0,0
16558,0,0,0,9946.695367,-6641.14834,0,0,0
20732,0,0,0,9243.955134,-5642.534313,0,0,0
25957,0,0,0,8698.47807,-4740.594923,0,0,0
32500,0,0,0,8273.179283,-3931.933946,0,0,0
40692,0,0,0,7954.949394,-3217.238715,0,0,0
50948,0,0,0,7718.879341,-2576.710206,0,0,0
63790,0,0,0,7560.249981,-2011.626981,0,0,0
79869,0,0,0,7471.131094,-1510.515628,0,0,0
100000,0,0,0,7450.868865,-1065.723249,0,0,0
79869,0,0,0,7470.083239,-1511.66089,0,0,0
63790,0,0,0,7558.718929,-2019.697838,0,0,0
50948,0,0,0,7719.919751,-2589.043316,0,0,0
40692,0,0,0,7958.232369,-3231.503063,0,0,0
32500,0,0,0,8281.167242,-3957.013156,0,0,0
25957,0,0,0,8717.03383,-4778.370626,0,0,0
20732,0,0,0,9274.175181,-5696.589394,0,0,0
16558,0,0,0,9989.539135,-6710.16124,0,0,0
13225,0,0,0,10893.61443,-7813.449984,0,0,0
10562,0,0,0,12014.23753,-8994.340474,0,0,0
8436,0,0,0,13376.33636,-10212.19205,0,0,0
6737.7,0,0,0,15002.24565,-11416.23973,0,0,0
5381.3,0,0,0,16881.76753,-12574.11726,0,0,0
4298,0,0,0,18992.66262,-13617.47651,0,0,0
3432.7,0,0,0,21264.12912,-14548.95315,0,0,0
2741.7,0,0,0,23704.52703,-15288.23886,0,0,0
2189.7,0,0,0,26232.92515,-15868.45673,0,0,0
1748.9,0,0,0,28787.57941,-16320.40856,0,0,0
1396.8,0,0,0,31331.0268,-16644.97653,0,0,0
1115.6,0,0,0,33868.8916,-16908.55424,0,0,0
891.04,0,0,0,36374.47258,-17155.31501,0,0,0
711.66,0,0,0,38887.91296,-17362.833,0,0,0
568.39,0,0,0,41425.47992,-17584.07298,0,0,0
453.97,0,0,0,44035.66999,-17791.56555,0,0,0
362.58,0,0,0,46621.55404,-17989.7605,0,0,0
289.59,0,0,0,49304.642,-18267.69491,0,0,0
231.29,0,0,0,52112.74713,-18484.80518,0,0,0
184.73,0,0,0,54975.13731,-18608.05736,0,0,0
147.54,0,0,0,57933.06731,-18711.87089,0,0,0
117.84,0,0,0,61030.03357,-18612.17416,0,0,0
94.115,0,0,0,64175.44347,-18377.77135,0,0,0
75.168,0,0,0,67437.04711,-17616.3185,0,0,0
59.72,0,0,0,70667.33886,-16809.26943,0,0,0
47.292,0,0,0,73770.32147,-15518.95276,0,0,0
37.327,0,0,0,76676.77445,-14086.6554,0,0,0
29.364,0,0,0,79193.84651,-12047.64293,0,0,0
23.024,0,0,0,81345.59298,-9599.093843,0,0,0
17.994,0,0,0,82773.52893,-6892.496527,0,0,0
14.016,0,0,0,83579.66438,-4116.972643,0,0,0
10.883,0,0,0,83614.98404,-1357.321005,0,0,0
