3.0256744494103445,4.459211494015455,-64.98,26086.540131850492,12175.44118089171
3.149065080207621,4.362708610909318,-61.76,20308.19731045095,10907.420685010402
3.2724682104879537,4.271376871894074,-57.77,15801.674207055798,9962.403939515176
3.3958503760187813,4.187125728101728,-53.0,12287.805957587647,9259.525946217416
3.5192502998395265,4.112001395486189,-47.64,9563.179159617173,8720.147267166063
3.6426425543759833,4.0477031081343045,-41.78,7436.264129487025,8322.853885327111
3.766040860381389,3.994721777618752,-35.93,5797.079124780384,7999.52912745716
3.8894361728805613,3.9527585502904743,-30.3,4525.259616284052,7744.053712057316
4.012837224705172,3.92028511260571,-25.16,3538.5451523185006,7533.438246577935
4.136244801746143,3.8955054187582747,-20.57,2762.1496645058105,7360.279307259368
4.259617766814334,3.876598836134076,-16.62,2152.7797158611843,7212.1596664921835
4.383025020936279,3.8624176329641147,-13.14,1656.06243974269,7094.065705621389
4.50641031611539,3.8522542482368265,-10.09,1246.73943272601,7006.237683442236
4.629817196018516,3.845203498726108,-7.37,898.1524577588635,6943.855201012022
4.753207580406809,3.841428301301271,-4.93,596.5083927347789,6915.42095229184
4.876604606224115,3.841778543849475,-2.76,334.50069193993977,6938.641810692616
5.0,3.8464484554150973,-0.95,116.42051844037448,7020.834815239999
4.876604606224115,3.841922311679451,-2.77,335.8228599069272,6940.880636256751
4.753207580406809,3.841259333382264,-4.91,593.8633239412385,6912.938659678492
4.629817196018516,3.844738046854338,-7.34,893.5583628480073,6936.88597947122
4.50641031611539,3.8516679826586215,-10.0,1234.0655042255737,6998.733258331858
4.383025020936279,3.861803148214179,-13.04,1641.3544415579966,7086.910881842514
4.259617766814334,3.875628371084997,-16.49,2131.641671092998,7200.916596243832
4.136244801746143,3.894221881475745,-20.4,2732.212278522584,7346.697418234294
4.012837224705172,3.918444502329947,-24.93,3493.4383876997217,7515.6619562980595
3.8894361728805613,3.9501798016119465,-30.0,4458.099999999999,7721.655705222813
3.766040860381389,3.9911950535501264,-35.59,5703.006887953227,7968.813771569645
3.6426425543759833,4.043087072166329,-41.41,7304.3125569244075,8282.201825043654
3.5192502998395265,4.106088858382442,-47.27,9378.119998358712,8662.976064631854
3.3958503760187813,4.179953729631548,-52.66,12032.290140331477,9179.43080909061
3.2724682104879537,4.2629728788053685,-57.47,15447.461434628402,9852.49304621263
3.149065080207621,4.35324283143373,-61.54,19829.228658907803,10748.475044988918
3.0256744494103445,4.448860845607441,-64.85,25445.123381295645,11946.455378506284
2.9022694815615226,4.548032990724727,-67.5,32632.34896783116,13516.761514567339
2.7788744720027396,4.649665809092026,-69.45,41793.769820430054,15667.634160807751
2.6554745946527163,4.752447968653242,-70.86,53425.81905259977,18542.12939656251
2.532078850732069,4.856051854140134,-70.97,67864.6407100211,23407.4237219679
2.4086808218104676,4.960499317307279,-71.86,86767.96460583668,28427.204473185073
2.285287197369397,5.064607720130627,-72.16,110460.30306699077,35550.00768422629
2.161906792067279,5.167701234971369,-72.18,140071.0891025174,45025.846995194086
2.0385009430766745,5.272398632455404,-71.75,177821.66439003946,58636.79112601726
1.915104224409985,5.3721752861150645,-71.24,223083.5175341081,75770.07459815046
1.7917257279330971,5.478681907362235,-70.73,284211.6555292048,99362.4741104439
1.662039708272124,5.581107318275927,-69.41,356811.85346297297,134045.68933135422
1.525226265324221,5.687876614324758,-67.73,451034.73882642033,184707.0016858668
1.3803198017626408,5.797205197435356,-66.24,573773.8435277794,252586.0736132523
1.2261099199912737,5.913686723198468,-63.55,733950.3118879137,365134.7659147705
1.0611507809285488,6.02995164203684,-61.05,937520.4812097986,518607.0837465948
0.8835308433240088,6.150418694479298,-57.94,1198269.9300961136,750508.0843185203
0.6908957052589944,6.2748503200166645,-54.47,1532406.7747171232,1094266.1818776377
0.48013634918357545,6.400624321661767,-50.28,1934863.5766739892,1607495.9376808195
0.24713822610088718,6.528453891597644,-45.52,2409044.751592542,2365709.268871479
-0.013550748347238269,6.659497859540902,-40.24,2949335.4166275514,3485128.9732557083
-0.3092990138810139,6.789933080931751,-34.12,3458121.169234786,5103785.161905841
-0.6495581434649388,6.920723198654889,-27.29,3819946.547953956,7404181.293078572
-1.0447164325745815,7.040681439373358,-19.14,3600750.902409278,10374917.683470977
-1.4999969319483069,7.1240801568797,-10.25,2367894.7596204123,13094629.563579192
-2.0,7.179666668690498,-5.85,1541505.4694443366,15045236.352004351
