Z60W Data File: Version 1.1







0,2,0,1,0.1,100000
78
1409.9999999999993,0,0,0,9168.761413728294,-12123.275718143472,0,0,0
1870.0000000000002,0,0,0,8568.19164247421,-9509.263482406779,0,0,0
2490.0,0,0,0,8164.117945262285,-7520.450663081723,0,0,0
3310.000000000001,0,0,0,7759.229072069646,-5887.441227490022,0,0,0
4389.999999999999,0,0,0,7474.596057710997,-4625.420388899934,0,0,0
5840.000000000002,0,0,0,7242.696218008283,-3649.0343234407264,0,0,0
7749.999999999997,0,0,0,7044.368645272348,-2879.0572049724597,0,0,0
10299.999999999995,0,0,0,6883.7319227208745,-2275.2439025549706,0,0,0
13699.999999999996,0,0,0,6736.578751396823,-1788.6885492530046,0,0,0
18200.000000000015,0,0,0,6624.262079872147,-1397.1585082473416,0,0,0
24199.99999999999,0,0,0,6523.6747001192925,-1064.785615522417,0,0,0
32100.00000000002,0,0,0,6453.330710731199,-777.5106031004005,0,0,0
42600.00000000004,0,0,0,6408.9266146827285,-520.1534846671527,0,0,0
56699.999999999985,0,0,0,6393.810781939998,-281.39595723433536,0,0,0
75300.00000000007,0,0,0,6439.692402215134,-62.942552003163776,0,0,0
100000.0,0,0,0,6538.794757275553,-125.55127329397044,0,0,0
75300.00000000007,0,0,0,6439.670038791646,-65.1904248275211,0,0,0
56699.999999999985,0,0,0,6393.712166689657,-283.6278010432766,0,0,0
42600.00000000004,0,0,0,6409.0173009779655,-519.0349080409919,0,0,0
32100.00000000002,0,0,0,6443.402509637767,-776.3144329417845,0,0,0
24199.99999999999,0,0,0,6523.116285448996,-1068.201257493217,0,0,0
18200.000000000015,0,0,0,6623.040306887972,-1402.9387347055729,0,0,0
13699.999999999996,0,0,0,6734.388429033552,-1796.9174958519973,0,0,0
10299.999999999995,0,0,0,6878.9515688103975,-2289.6561562734646,0,0,0
7749.999999999997,0,0,0,7036.301344608051,-2898.7175419255545,0,0,0
5840.000000000002,0,0,0,7228.631575256628,-3676.8173124596333,0,0,0
4389.999999999999,0,0,0,7466.410696758441,-4676.410087591883,0,0,0
3310.000000000001,0,0,0,7750.675192520335,-5964.514570361101,0,0,0
2490.0,0,0,0,8100.82900912778,-7588.581512039902,0,0,0
1870.0000000000002,0,0,0,8539.364093877677,-9668.984479881674,0,0,0
1409.9999999999993,0,0,0,9149.464368691395,-12387.3847831593,0,0,0
1060.0000000000005,0,0,0,9915.025297906312,-15855.039367402336,0,0,0
798.0000000000003,0,0,0,10872.205205228986,-20268.08214842716,0,0,0
601.0000000000001,0,0,0,12136.623580656487,-25897.149805749916,0,0,0
451.9999999999999,0,0,0,13863.629848592813,-33223.482168809554,0,0,0
339.99999999999983,0,0,0,16064.170039866329,-42356.020126190575,0,0,0
256.0,0,0,0,18924.24303808399,-54190.709770545815,0,0,0
193.00000000000006,0,0,0,23344.397834643984,-69166.74843982382,0,0,0
144.99999999999997,0,0,0,28414.53132797018,-88447.862661637,0,0,0
109.00000000000004,0,0,0,35168.87933964832,-112637.24928278946,0,0,0
82.19999999999999,0,0,0,45180.30744252677,-144082.40634927902,0,0,0
61.899999999999984,0,0,0,56989.53599634172,-182299.7333704075,0,0,0
45.9,0,0,0,78198.8137828426,-235348.5617609683,0,0,0
33.5,0,0,0,107909.51237340372,-303380.18580542505,0,0,0
23.999999999999993,0,0,0,152086.17491048735,-395785.0368585157,0,0,0
16.8,0,0,0,225255.50903122744,-517064.7499598891,0,0,0
11.499999999999998,0,0,0,339294.1915002675,-671106.1403490358,0,0,0
7.65,0,0,0,520188.4556591547,-865738.9737091335,0,0,0
4.909999999999999,0,0,0,779093.6669885729,-1090235.3223310546,0,0,0
3.02,0,0,0,1148348.0724715893,-1346921.1945955805,0,0,0
1.77,0,0,0,1665466.9351352027,-1657926.3819516697,0,0,0
0.969,0,0,0,2400626.3677317738,-2039483.5234811166,0,0,0
0.491,0,0,0,3548411.9915336887,-2428738.83699749,0,0,0
0.22400000000000003,0,0,0,5155476.877724346,-2454619.75940259,0,0,0
