Z60W Data File: Version 1.1







0,2,0,1,0.1,100000
78
1115.5999999999997,0,0,0,9074.412076994635,-11753.631203032275,0,0,0
1396.8000000000002,0,0,0,8722.555067172621,-9663.609941431887,0,0,0
1748.8999999999996,0,0,0,8421.06335201616,-7966.188299389512,0,0,0
2189.7,0,0,0,8163.363504623061,-6584.651873211544,0,0,0
2741.6999999999985,0,0,0,7935.372951163821,-5459.950495740559,0,0,0
3432.7000000000003,0,0,0,7730.973184739854,-4544.808469763419,0,0,0
4298.000000000002,0,0,0,7556.105128570863,-3785.465225832235,0,0,0
5381.300000000001,0,0,0,7390.21428472642,-3168.97677899753,0,0,0
6737.700000000001,0,0,0,7238.873694560329,-2661.9525679851076,0,0,0
8436.000000000004,0,0,0,7099.450070563362,-2241.1728482153885,0,0,0
10561.999999999989,0,0,0,6972.100434006002,-1886.4398686767943,0,0,0
13225.000000000007,0,0,0,6856.073459996583,-1584.1097187791256,0,0,0
16558.000000000015,0,0,0,6750.410364869053,-1324.3778599283698,0,0,0
20732.000000000015,0,0,0,6656.1774242369975,-1095.9560835534112,0,0,0
25957.000000000007,0,0,0,6576.474478390146,-886.8367578551638,0,0,0
32500.000000000004,0,0,0,6514.7327369444765,-689.3247247734073,0,0,0
40692.00000000002,0,0,0,6462.548484761215,-512.0184782901099,0,0,0
50948.00000000003,0,0,0,6441.422559725025,-342.09013003227966,0,0,0
63790.000000000044,0,0,0,6442.441851807136,-174.32735322905026,0,0,0
79868.99999999993,0,0,0,6476.577805054391,-16.955679781451376,0,0,0
100000.0,0,0,0,6554.5353955028695,-123.56471624230137,0,0,0
79868.99999999993,0,0,0,6480.7747307098725,-18.097784184390324,0,0,0
63790.000000000044,0,0,0,6443.471818352291,-173.22980719211884,0,0,0
50948.00000000003,0,0,0,6440.72354479722,-342.05300684942216,0,0,0
40692.00000000002,0,0,0,6463.575391665429,-515.5055443514566,0,0,0
32500.000000000004,0,0,0,6514.9241922719575,-695.0945108038042,0,0,0
25957.000000000007,0,0,0,6576.220495355013,-887.9711743478349,0,0,0
20732.000000000015,0,0,0,6656.1774242369975,-1095.9560835534112,0,0,0
16558.000000000015,0,0,0,6749.59035908506,-1325.4403926793539,0,0,0
13225.000000000007,0,0,0,6855.520083705825,-1586.5028433337532,0,0,0
10561.999999999989,0,0,0,6971.53803744793,-1888.8996274065653,0,0,0
8436.000000000004,0,0,0,7098.75234916666,-2245.040573174754,0,0,0
6737.700000000001,0,0,0,7238.421005312618,-2667.524290395323,0,0,0
5381.300000000001,0,0,0,7389.739513896131,-3177.9387544070432,0,0,0
4298.000000000002,0,0,0,7555.674254697625,-3796.80425580507,0,0,0
3432.7000000000003,0,0,0,7730.907853164158,-4559.306833926047,0,0,0
2741.6999999999985,0,0,0,7935.129538373805,-5480.213514930558,0,0,0
2189.7,0,0,0,8165.84929558017,-6610.214919491864,0,0,0
1748.8999999999996,0,0,0,8424.66093680242,-8003.092408557792,0,0,0
1396.8000000000002,0,0,0,8729.393446201957,-9708.59547315709,0,0,0
1115.5999999999997,0,0,0,9084.980552095396,-11809.874189340393,0,0,0
891.0400000000004,0,0,0,9498.856718848696,-14400.302845245407,0,0,0
711.6599999999997,0,0,0,10011.353412591032,-17580.27769542341,0,0,0
568.3900000000002,0,0,0,10635.65835124018,-21491.282242707042,0,0,0
453.9699999999999,0,0,0,11449.290208152832,-26281.374445213016,0,0,0
362.57999999999987,0,0,0,12406.136079283082,-32184.69879589229,0,0,0
289.5899999999999,0,0,0,13583.07333997327,-39425.7545094689,0,0,0
231.29,0,0,0,15108.2700660879,-48299.157597313766,0,0,0
184.72999999999996,0,0,0,16980.639305106233,-59218.52677828014,0,0,0
147.53999999999994,0,0,0,19936.89237585369,-72528.74108512864,0,0,0
117.84000000000002,0,0,0,22998.299490163605,-88736.12818103313,0,0,0
94.11499999999998,0,0,0,27022.103568775306,-108784.07061108893,0,0,0
75.168,0,0,0,32051.39562822711,-132992.28563447905,0,0,0
59.72,0,0,0,38767.62882686987,-163743.28644296245,0,0,0
47.291999999999994,0,0,0,48548.38950179986,-200063.76677644937,0,0,0
37.327000000000005,0,0,0,60333.25913072242,-247872.97138386246,0,0,0
29.363999999999997,0,0,0,77178.90349631052,-303892.65942945576,0,0,0
23.024,0,0,0,99562.15301151974,-375236.12044646067,0,0,0
17.994000000000003,0,0,0,130274.38397420877,-462845.62629470794,0,0,0
14.016000000000002,0,0,0,171963.43583363565,-569211.3150107709,0,0,0
10.882999999999997,0,0,0,233414.40547344403,-698006.9593617808,0,0,0
8.423,0,0,0,312479.4504958631,-853890.2306021561,0,0,0
6.4987,0,0,0,421046.5092891293,-1037951.7556300192,0,0,0
4.9988,0,0,0,564984.8536550992,-1254219.867144643,0,0,0
3.8337000000000003,0,0,0,754983.013874362,-1500464.1744344265,0,0,0
2.9318,0,0,0,1001625.1199039327,-1771087.5780653628,0,0,0
2.2359,0,0,0,1314626.785198837,-2064345.7015814409,0,0,0
1.7008,0,0,0,1698070.9983940239,-2369218.62528833,0,0,0
1.2907,0,0,0,2166480.8532048534,-2678247.141825558,0,0,0
0.97721,0,0,0,2713048.0444605984,-2981600.870077771,0,0,0
0.73838,0,0,0,3321932.5153397974,-3250805.8652476016,0,0,0
0.55689,0,0,0,4031801.4313708534,-3506027.1273901947,0,0,0
0.41935,0,0,0,4797007.641593715,-3692859.613699321,0,0,0
0.31534,0,0,0,5588419.052180477,-3796459.9954729206,0,0,0
0.23687000000000002,0,0,0,6458148.275151828,-3855942.3940398116,0,0,0
0.17777999999999997,0,0,0,7253399.055291646,-3791985.3882490443,0,0,0
0.13335,0,0,0,8124866.745139467,-3678765.7690762016,0,0,0
0.1,0,0,0,8908146.314471565,-3328847.440176053,0,0,0
